Fecha,Hora,Latitud,Longitud,PM2.5,PM10,CO2,Velocidad_Viento,Direccion_Viento,Temperatura,Estabilidad,Altura_Fuente
2025-01-02,13:00:00,-74.14255966142505,4.615981735805965,27.09,74.72,377.71,2.52,338.28,22.21,A,43.07
2025-01-02,14:00:00,-74.14122638463884,4.616463430451434,46.77,84.48,395.21,2.28,328.5,22.06,B,46.47
2025-01-02,15:00:00,-74.1496188949163,4.604126439965342,33.07,94.39,399.94,4.29,170.16,26.04,B,81.61
2025-01-02,16:00:00,-74.15086070422696,4.614755298602293,32.89,86.61,394.57,1.57,198.54,20.55,D,29.84
2025-01-02,17:00:00,-74.15560723496557,4.607703530576986,13.87,26.38,367.2,2.69,114.38,24.11,B,53.58
2025-01-03,18:00:00,-74.15202469240464,4.597268245918567,70.72,119.04,421.67,4.11,175.85,16.11,F,93.78
2025-01-03,19:00:00,-74.1610787346468,4.595842487553355,51.55,108.76,403.43,1.18,181.3,20.27,E,56.83
2025-01-03,20:00:00,-74.16227000452653,4.599207979525792,50.89,124.46,423.58,2.69,294.96,15.96,E,68.1
2025-01-03,21:00:00,-74.14867716075051,4.599498928820047,69.8,125.83,425.74,0.21,219.24,15.83,D,20.78
2025-01-03,22:00:00,-74.15667425993749,4.6088670986019435,32.84,78.81,390.59,1.59,148.54,18.33,E,24.68
2025-01-03,23:00:00,-74.14630294547983,4.6174578357837675,21.15,56.27,375.45,1.62,39.75,20.67,C,22.73
2025-01-03,00:00:00,-74.14351973109753,4.606002459862576,26.7,48.71,384.24,0.65,307.77,18.48,D,35.09
2025-01-03,01:00:00,-74.15893796224057,4.609972641259006,27.97,46.95,387.91,4.29,343.82,17.39,D,28.9
2025-01-03,02:00:00,-74.15541512578702,4.601452005217969,51.57,124.36,420.62,1.8,138.1,16.12,D,21.61
2025-01-03,03:00:00,-74.14165552494487,4.614885147120571,62.65,94.62,423.54,4.67,319.35,18.58,D,58.05
2025-01-03,04:00:00,-74.15670016620643,4.597346146257145,85.7,159.68,466.63,0.34,290.9,17.94,D,15.47
2025-01-03,05:00:00,-74.15188340359693,4.601309564671336,30.11,82.51,384.65,2.17,268.36,20.13,D,27.55
2025-01-03,06:00:00,-74.14294662419611,4.604803688727239,31.76,68.78,391.12,1.45,80.23,29.49,C,13.01
2025-01-03,07:00:00,-74.14977969801049,4.599738660505843,77.28,196.56,444.77,3.15,284.82,26.56,D,32.94
2025-01-03,08:00:00,-74.14299303375573,4.606272221155645,18.34,31.59,368.6,8.52,171.39,23.19,C,10.0
2025-01-03,09:00:00,-74.15955900857733,4.601401820633657,32.67,71.07,390.47,0.99,77.05,25.82,C,43.74
2025-01-03,10:00:00,-74.14628731761152,4.613092739659478,22.36,46.77,375.42,2.12,62.4,26.03,B,77.65
2025-01-03,11:00:00,-74.16027539243575,4.598655783037396,13.52,37.54,367.98,5.64,253.16,23.91,B,10.0
2025-01-03,12:00:00,-74.15915949227404,4.6131988636584955,35.45,92.31,396.97,3.47,152.99,25.4,C,73.21
2025-01-03,13:00:00,-74.1596377313881,4.609644523382388,21.49,57.46,375.31,5.84,230.66,28.3,C,52.14
2025-01-03,14:00:00,-74.16146102491373,4.598698437579194,21.73,39.43,379.19,8.09,94.63,21.22,C,62.88
2025-01-03,15:00:00,-74.14367411605126,4.607985001128335,62.84,148.2,426.18,1.07,248.81,21.65,C,57.16
2025-01-03,16:00:00,-74.14532007750665,4.605914325265545,30.38,75.25,390.57,3.82,344.12,20.23,D,79.13
2025-01-03,17:00:00,-74.15291368777659,4.608537512874715,64.9,160.3,429.3,10.0,125.65,23.85,C,53.11
2025-01-03,18:00:00,-74.15314932236106,4.6076130471712995,37.57,79.72,399.02,0.12,57.18,16.05,C,40.74
2025-01-03,19:00:00,-74.1433757939524,4.617063348669017,28.11,59.47,382.59,1.21,283.47,12.09,B,36.82
2025-01-03,20:00:00,-74.15687326446968,4.610498833154275,49.87,129.92,408.48,0.5,49.86,18.05,E,55.36
2025-01-03,21:00:00,-74.15790918480741,4.599343116154607,24.59,51.51,376.84,4.11,216.23,16.23,D,12.27
2025-01-03,22:00:00,-74.1602887372403,4.612570829390915,8.74,14.16,359.69,4.97,160.99,16.17,D,25.56
2025-01-03,23:00:00,-74.15505980311497,4.602381710268434,50.05,136.23,422.7,0.17,152.65,17.64,E,37.26
2025-01-03,00:00:00,-74.16098372355479,4.609053168067904,8.36,22.96,361.5,3.01,215.28,17.44,D,10.0
2025-01-03,01:00:00,-74.1479317994941,4.6041438633225065,52.06,144.07,422.43,2.6,95.05,18.05,D,14.08
2025-01-03,02:00:00,-74.1466962468172,4.605200825888931,56.89,123.92,422.24,1.55,305.57,22.19,C,20.0
2025-01-04,03:00:00,-74.14853935734318,4.6098614695772016,26.88,64.9,386.78,0.75,285.08,20.09,C,50.45
2025-01-04,04:00:00,-74.14331874083125,4.614022935614503,43.24,101.91,396.35,3.93,236.28,18.85,E,59.26
2025-01-04,05:00:00,-74.16017301946623,4.599289362921545,64.56,126.43,435.0,3.13,338.52,19.54,E,11.05
2025-01-04,06:00:00,-74.14649715076962,4.6175893575105595,13.98,35.53,364.3,2.51,51.42,25.07,C,27.42
2025-01-04,07:00:00,-74.15451609065366,4.610765963035506,22.97,52.16,381.81,2.55,344.32,26.63,C,31.8
2025-01-04,08:00:00,-74.15447329961872,4.6016233965327205,20.77,61.32,382.12,1.51,126.08,24.02,A,46.04
2025-01-04,09:00:00,-74.15741212895361,4.59978063848719,73.68,116.78,422.4,3.99,3.29,25.12,E,46.57
2025-01-04,10:00:00,-74.14815872299876,4.6009024818927395,14.28,33.7,365.01,0.5,205.35,26.9,C,62.55
2025-01-04,11:00:00,-74.14293186834637,4.616961558803413,19.85,48.32,371.26,6.29,283.77,24.88,B,60.61
2025-01-04,12:00:00,-74.14553591732711,4.6167011458407385,117.03,300.0,475.42,6.48,25.65,28.08,D,45.86
2025-01-04,13:00:00,-74.14619991196636,4.6110101503234295,103.69,216.39,466.92,0.91,79.85,27.87,C,55.6
2025-01-04,14:00:00,-74.1489212963263,4.610987523391505,33.64,62.15,390.01,5.65,198.97,28.53,D,26.65
2025-01-04,15:00:00,-74.15153254194072,4.615083409567242,49.35,124.45,413.99,5.79,264.17,27.71,C,64.32
2025-01-04,16:00:00,-74.15996324161947,4.59659334888434,30.54,81.24,382.18,0.51,213.14,27.69,B,83.48
2025-01-04,17:00:00,-74.14993196063931,4.600759950246664,19.37,35.07,377.01,4.16,314.89,24.41,C,60.7
2025-01-04,18:00:00,-74.16170366641207,4.597313308725368,34.27,89.85,387.02,0.29,323.48,20.11,E,30.24
2025-01-04,19:00:00,-74.15099069108938,4.59984295336828,27.85,49.97,382.7,1.0,324.66,17.33,C,38.24
2025-01-04,20:00:00,-74.15376526673612,4.6120480691253665,46.34,81.02,395.2,1.85,192.71,15.93,D,69.39
2025-01-04,21:00:00,-74.1522623513457,4.614252835363007,29.11,61.08,389.66,2.53,234.12,15.88,C,11.45
2025-01-04,22:00:00,-74.14970509405951,4.609448129728739,138.19,212.09,494.67,1.75,238.66,18.25,D,29.52
2025-01-04,23:00:00,-74.14663507530928,4.607162430793349,65.04,135.8,438.29,2.74,48.79,14.31,D,32.61
2025-01-04,00:00:00,-74.15401082922826,4.601323383928366,30.38,51.57,391.96,1.79,319.04,19.57,D,10.0
2025-01-04,01:00:00,-74.15095568153416,4.597501119200016,16.93,34.1,366.5,0.45,251.07,20.91,D,10.0
2025-01-04,02:00:00,-74.14621236858068,4.603118163742093,20.97,44.59,372.08,1.81,87.95,18.93,C,40.57
2025-01-04,03:00:00,-74.15656755166458,4.602722246428891,45.93,111.15,405.58,2.13,76.58,18.71,D,38.23
2025-01-04,04:00:00,-74.14328687744616,4.604046454895756,44.39,125.16,417.88,3.18,333.48,16.47,E,39.44
2025-01-04,05:00:00,-74.1419114745502,4.60766751209607,81.25,191.27,444.42,1.42,209.26,17.32,F,10.0
2025-01-04,06:00:00,-74.15801721551833,4.605003979745481,137.7,285.61,514.56,0.96,44.65,21.15,C,32.4
2025-01-04,07:00:00,-74.15543612217986,4.612233053679756,27.26,69.41,388.31,4.07,114.88,25.01,B,30.21
2025-01-04,08:00:00,-74.15078940062295,4.602425301555198,57.17,155.63,423.22,6.92,259.01,23.38,C,49.21
2025-01-04,09:00:00,-74.15505498471514,4.603239795999956,14.64,33.39,365.1,1.11,276.56,23.47,A,49.68
2025-01-04,10:00:00,-74.14717128876447,4.600242083174685,36.21,96.77,393.18,0.68,280.05,24.23,B,62.5
2025-01-04,11:00:00,-74.1605798321195,4.597402808321729,15.41,23.3,368.82,4.11,139.53,24.82,A,46.76
2025-01-05,12:00:00,-74.15992140077005,4.598799945342025,102.1,281.37,473.66,2.95,282.48,22.27,D,61.84
2025-01-05,13:00:00,-74.15529215456083,4.609878572514088,68.94,136.21,444.83,3.35,256.38,26.53,B,67.14
2025-01-05,14:00:00,-74.15592629852861,4.601391721498162,31.28,73.41,383.47,2.52,81.54,21.96,D,51.1
2025-01-05,15:00:00,-74.15065118475253,4.613189050476022,32.26,85.31,388.38,10.0,50.37,24.5,C,70.57
2025-01-05,16:00:00,-74.15210613654274,4.611953021914563,11.69,22.49,361.23,4.43,298.26,30.2,A,87.6
2025-01-05,17:00:00,-74.14715897394193,4.596623195694829,60.58,108.23,429.45,6.45,69.7,20.75,B,43.31
2025-01-05,18:00:00,-74.16045390183395,4.607749383811017,60.2,101.07,407.39,1.02,201.82,21.63,D,66.97
2025-01-05,19:00:00,-74.15657646612952,4.606111676281001,130.92,300.0,497.16,1.9,5.67,16.83,E,35.82
2025-01-05,20:00:00,-74.14693468207741,4.597096302204956,24.21,64.97,376.73,4.37,90.81,15.24,C,53.49
2025-01-05,21:00:00,-74.14854402951828,4.598213665562065,78.84,132.93,459.85,1.61,27.25,14.53,E,37.57
2025-01-05,22:00:00,-74.14189197474994,4.618262401136287,37.7,65.82,398.87,1.14,141.06,18.79,E,16.52
2025-01-05,23:00:00,-74.1609707002244,4.60849593746385,15.19,30.43,365.06,1.44,186.99,15.55,D,46.73
2025-01-05,00:00:00,-74.15517408891,4.61278823684489,17.2,41.91,367.15,0.14,106.27,19.64,C,12.49
2025-01-05,01:00:00,-74.14497552594989,4.609268825388147,10.54,23.24,363.01,0.95,236.51,19.57,C,31.75
2025-01-05,02:00:00,-74.1574765662503,4.59739050421971,100.41,206.52,459.1,3.47,114.55,16.91,D,40.45
2025-01-05,03:00:00,-74.15052559362505,4.6074566761549365,65.9,180.15,425.11,2.03,185.66,14.27,E,21.2
2025-01-05,04:00:00,-74.14339946237564,4.617075224963227,36.37,107.28,398.9,1.87,131.37,19.24,D,34.29
2025-01-05,05:00:00,-74.1590855718352,4.608509787232132,20.73,58.84,374.95,2.28,121.0,15.12,C,15.2
2025-01-05,06:00:00,-74.14065443473194,4.6134746217346025,26.16,59.4,377.91,5.15,359.01,22.4,C,53.11
2025-01-05,07:00:00,-74.1564819596343,4.603860757299584,18.51,41.01,371.11,5.21,173.73,23.42,B,10.0
2025-01-05,08:00:00,-74.1572979550261,4.603171009323868,90.59,267.45,467.64,4.22,256.45,19.71,E,19.81
2025-01-05,09:00:00,-74.15604884251832,4.603320298144078,29.26,48.84,385.18,4.48,85.31,20.66,A,63.16
2025-01-05,10:00:00,-74.14602111828961,4.613818528274492,107.7,284.98,459.85,2.32,98.46,25.28,D,32.61
2025-01-05,11:00:00,-74.15614485163755,4.597372351639386,77.62,170.02,435.52,6.75,208.11,25.36,D,22.29
2025-01-05,12:00:00,-74.15308857315264,4.612076788306236,11.3,18.13,363.41,3.05,155.79,19.09,A,50.23
2025-01-05,13:00:00,-74.14551464939716,4.608416505955665,45.96,83.8,398.78,2.57,215.11,28.7,B,61.36
2025-01-05,14:00:00,-74.16067076667937,4.610518912713684,92.47,175.69,478.48,0.63,65.29,25.63,C,53.22
2025-01-05,15:00:00,-74.14224506270843,4.609138996607875,19.63,51.73,370.6,3.72,274.03,29.53,B,62.13
2025-01-05,16:00:00,-74.14410702600048,4.6036652294260145,39.15,67.23,390.37,2.52,67.7,28.12,C,41.34
2025-01-05,17:00:00,-74.14607242638903,4.597533150301028,24.81,58.23,386.16,9.71,342.99,23.28,B,64.62
2025-01-05,18:00:00,-74.14459099813567,4.6014908620498245,26.06,46.81,380.66,0.33,72.72,17.94,D,86.65
2025-01-05,19:00:00,-74.14333228304207,4.605411125264359,84.64,136.84,456.21,0.35,122.09,19.57,E,21.24
2025-01-05,20:00:00,-74.1571504601898,4.599100974500252,14.61,32.15,368.15,0.58,10.41,19.16,B,62.54
2025-01-06,21:00:00,-74.15298316557471,4.605660738022866,66.31,100.53,426.12,5.75,162.65,16.03,D,12.64
2025-01-06,22:00:00,-74.15404617977381,4.60892317420757,88.22,135.89,455.98,3.04,28.91,19.42,E,18.69
2025-01-06,23:00:00,-74.1601696327372,4.610234518609659,23.6,69.44,380.98,2.8,26.87,15.66,D,41.59
2025-01-06,00:00:00,-74.15929567614262,4.609386812483631,25.39,74.05,384.66,1.67,162.97,14.65,C,38.83
2025-01-06,01:00:00,-74.14597794511674,4.599365942965651,23.93,37.79,376.12,1.39,248.65,18.17,B,45.24
2025-01-06,02:00:00,-74.14328106521184,4.618095554441579,5.94,15.92,358.83,0.68,104.77,20.75,D,47.55
2025-01-06,03:00:00,-74.15654227531402,4.605988116416233,62.94,122.74,437.22,0.53,113.91,17.44,D,36.68
2025-01-06,04:00:00,-74.1496796740999,4.61248512919185,9.28,26.47,363.43,1.94,74.16,18.83,D,44.87
2025-01-06,05:00:00,-74.14490269707983,4.616066156572422,19.86,33.13,370.1,2.99,16.35,17.03,B,41.59
2025-01-06,06:00:00,-74.15100857762167,4.600822693172956,14.95,39.94,369.62,4.22,341.04,25.0,B,48.54
2025-01-06,07:00:00,-74.15643131534853,4.60958659496127,15.2,23.94,366.58,5.5,190.36,25.62,A,24.29
2025-01-06,08:00:00,-74.14699850555289,4.614972827668566,22.43,55.53,380.42,3.76,351.4,27.39,A,39.31
2025-01-06,09:00:00,-74.1560436151496,4.608375926684129,45.72,97.83,399.33,1.26,125.53,25.49,D,55.68
2025-01-06,10:00:00,-74.15778045210901,4.61489449190868,57.37,167.22,420.75,2.01,265.61,20.51,D,55.02
2025-01-06,11:00:00,-74.14843953769211,4.612005330634437,31.21,92.67,386.83,0.6,198.64,23.84,B,38.92
2025-01-06,12:00:00,-74.14612228659496,4.602215276323165,17.1,33.31,368.83,2.33,166.85,17.74,A,83.82
2025-01-06,13:00:00,-74.15180783970251,4.603746977454251,31.57,63.42,391.56,4.64,308.09,26.72,B,65.29
2025-01-06,14:00:00,-74.1522939791684,4.613765183600362,124.78,300.0,518.75,2.29,103.93,28.15,C,43.49
2025-01-06,15:00:00,-74.14917132793443,4.613644399729914,75.12,206.58,427.8,0.78,192.67,26.09,D,40.31
2025-01-06,16:00:00,-74.161396066515,4.614672071047804,46.8,90.32,398.47,0.56,39.91,23.72,C,70.3
2025-01-06,17:00:00,-74.15893752705867,4.6013968858809875,21.67,61.94,373.02,4.18,86.15,24.96,B,19.73
2025-01-06,18:00:00,-74.14477728449464,4.604049942658483,7.67,19.99,361.03,1.89,199.86,18.8,C,45.8
2025-01-06,19:00:00,-74.15827315566874,4.598848844627518,29.01,52.86,382.84,1.7,61.05,15.42,C,34.23
2025-01-06,20:00:00,-74.14581201170952,4.611050660916065,27.39,74.31,389.15,0.89,162.13,16.24,B,92.49
2025-01-06,21:00:00,-74.15090551640769,4.596972344600255,35.6,93.94,398.56,4.99,220.57,20.73,C,38.87
2025-01-06,22:00:00,-74.1580079830223,4.607973683869623,25.89,42.76,386.0,2.06,301.08,19.34,C,11.38
2025-01-06,23:00:00,-74.14569822879935,4.596068374117035,99.13,192.28,463.28,0.92,187.5,16.14,F,37.82
2025-01-06,00:00:00,-74.14870300799207,4.615952209901437,58.31,95.08,426.42,1.29,267.19,18.71,D,31.03
2025-01-06,01:00:00,-74.14887286876159,4.615187223926368,56.89,120.63,408.55,2.51,131.27,15.61,D,67.0
2025-01-06,02:00:00,-74.15419038397215,4.611953164611807,29.79,64.23,379.89,2.21,129.43,13.28,C,37.99
2025-01-06,03:00:00,-74.14233054707246,4.614453039385071,37.03,101.62,393.78,2.66,104.09,19.23,D,21.62
2025-01-06,04:00:00,-74.14421681800354,4.613335798384249,63.41,112.09,426.9,2.05,102.0,16.55,E,19.41
2025-01-06,05:00:00,-74.15486671346726,4.614405342233296,19.25,30.43,372.67,0.65,95.66,19.29,B,18.74
2025-01-07,06:00:00,-74.15389608850542,4.604225795965398,19.12,48.31,372.05,0.62,6.15,24.13,B,26.68
2025-01-07,07:00:00,-74.15402499599537,4.612986195313546,14.42,37.14,365.44,4.13,19.86,28.29,A,12.82
2025-01-07,08:00:00,-74.14787419128827,4.6012340413219865,27.62,67.23,390.51,2.58,48.91,25.45,B,35.38
2025-01-07,09:00:00,-74.14563816553195,4.612547182541856,41.83,87.61,406.84,1.09,28.97,28.59,C,67.58
2025-01-07,10:00:00,-74.14397655425026,4.61634451038365,33.51,90.24,385.49,2.69,334.25,22.37,B,47.04
2025-01-07,11:00:00,-74.15530451267212,4.6163588188954074,52.64,127.57,422.11,4.82,79.85,20.04,C,88.98
2025-01-07,12:00:00,-74.14928424985855,4.60306566615012,53.11,121.61,426.31,1.99,272.28,22.61,B,62.69
2025-01-07,13:00:00,-74.15534144755006,4.614073238476862,125.0,300.0,497.08,1.52,220.3,21.01,D,25.49
2025-01-07,14:00:00,-74.15811138244231,4.616125091552911,22.37,47.48,377.2,7.11,114.32,29.48,C,72.06
2025-01-07,15:00:00,-74.14560662126745,4.595764508740021,16.32,33.88,367.85,1.52,281.23,25.43,C,54.62
2025-01-07,16:00:00,-74.14912094627049,4.5953164369762485,10.52,22.67,365.12,4.24,125.46,27.8,B,77.95
2025-01-07,17:00:00,-74.15207901976922,4.601953206654133,70.75,125.53,428.67,7.99,48.76,27.05,C,45.21
2025-01-07,18:00:00,-74.14553932506912,4.599185502438445,7.44,17.31,359.53,0.51,249.52,17.2,D,46.95
2025-01-07,19:00:00,-74.15795451889221,4.604128148016691,62.0,118.22,416.83,2.88,256.67,14.3,E,78.26
2025-01-07,20:00:00,-74.15299096346044,4.615164778593619,18.67,41.66,369.27,1.56,6.77,19.35,C,41.55
2025-01-07,21:00:00,-74.14235510230922,4.61643245662432,53.02,149.87,418.57,0.71,103.69,16.72,D,53.18
2025-01-07,22:00:00,-74.1572464221363,4.615301764706626,73.08,129.23,442.34,1.43,137.75,18.48,E,27.61
2025-01-07,23:00:00,-74.14781045086167,4.604187273938393,22.43,55.54,376.03,3.58,359.36,19.7,D,31.64
2025-01-07,00:00:00,-74.15059573319469,4.614398351183659,11.28,24.5,363.16,1.51,334.5,14.66,C,40.68
2025-01-07,01:00:00,-74.14676015569329,4.615705337040282,42.38,89.68,396.3,4.11,137.43,22.46,C,27.82
2025-01-07,02:00:00,-74.15517498506621,4.5973617738119055,128.02,216.32,518.21,2.1,255.19,16.94,D,21.67
2025-01-07,03:00:00,-74.14654739305394,4.597127585770249,35.03,58.12,398.05,1.36,128.02,16.11,C,53.2
2025-01-07,04:00:00,-74.15369027107866,4.606891620635257,95.06,185.74,484.7,1.83,301.64,14.65,E,32.71
2025-01-07,05:00:00,-74.1520538778282,4.612672150158054,61.96,96.75,427.66,1.74,20.01,19.65,C,48.84
2025-01-07,06:00:00,-74.1559679310849,4.604945527484896,23.18,51.91,383.7,5.03,124.24,28.41,B,19.11
2025-01-07,07:00:00,-74.16010907726628,4.598324132706155,29.02,44.96,381.21,3.67,52.71,27.24,C,27.88
2025-01-07,08:00:00,-74.14945896021162,4.599152349323894,59.97,112.54,416.79,9.06,157.9,23.94,C,27.1
2025-01-07,09:00:00,-74.14250709732842,4.6180749395416365,10.33,15.97,362.99,7.71,192.05,28.73,B,39.23
2025-01-07,10:00:00,-74.15248080913749,4.601327989878827,28.9,79.61,384.84,3.71,36.72,29.45,C,66.51
2025-01-07,11:00:00,-74.15229851804735,4.610531070782806,20.84,42.41,374.73,0.36,218.1,29.43,B,77.45
2025-01-07,12:00:00,-74.15254871574001,4.612966393821487,35.93,75.63,395.84,3.81,244.71,22.18,B,27.04
2025-01-07,13:00:00,-74.1484148569916,4.612836464616384,72.49,196.63,454.95,1.55,94.9,27.45,D,21.44
